PACKET INFORMATION OF spot_6
Report Taken on : 30/Apr/18 10:12:30
From: 29/Apr/18  00:00:00
To: 29/Apr/18  23:59:59 
SlNo     PKT.TYPE         PACKET                                                                                                            YEAR     LTIME         DATE&TIME                   SEQNO     
810      DUMMY60          E0 A0 00 06 20 16 A6 E7 F3 BF 00 60 00 01 06 43 00 00 00 00 00 00 07 35                                           2018     652735423     04/29/2018 01:03:10:984     8214      
811      DUMMY60          07 35 00 06 20 17 A6 E7 F8 FF 00 60 00 02 06 44 00 00 00 00 00 00 01 E8                                           2018     652736767     04/29/2018 01:03:31:984     8215      
812      DUMMY60          01 E8 00 06 20 18 A6 E7 F8 FF 00 60 00 03 06 44 00 00 00 00 00 00 BD E8                                           2018     652736767     04/29/2018 01:03:31:984     8216      
813      DUMMY60          BD E8 00 06 20 19 A6 E7 F8 FF 00 60 00 04 06 44 00 00 00 00 00 00 88 3D                                           2018     652736767     04/29/2018 01:03:31:984     8217      
814      DUMMY60          88 3D 00 06 20 1A A6 E7 F8 FF 00 60 00 05 06 44 00 00 00 00 00 00 5E 50                                           2018     652736767     04/29/2018 01:03:31:984     8218      
815      DUMMY60          5E 50 00 06 20 1B A6 E7 F8 FF 00 60 00 06 06 44 00 00 00 00 00 00 A6 78                                           2018     652736767     04/29/2018 01:03:31:984     8219      
816      DUMMY60          A6 78 00 06 20 1C A6 E7 F8 FF 00 60 00 07 06 44 00 00 00 00 00 00 1B BF                                           2018     652736767     04/29/2018 01:03:31:984     8220      
817      DUMMY60          1B BF 00 06 20 1D A6 E7 F8 FF 00 60 00 08 06 44 00 00 00 00 00 00 4E 57                                           2018     652736767     04/29/2018 01:03:31:984     8221      
818      DUMMY60          4E 57 00 06 20 1E A6 E7 F8 FF 00 60 00 09 06 44 00 00 00 00 00 00 D9 80                                           2018     652736767     04/29/2018 01:03:31:984     8222      
819      DUMMY60          D9 80 00 06 20 1F A6 E7 F8 FF 00 60 00 0A 06 44 00 00 00 00 00 00 58 0B                                           2018     652736767     04/29/2018 01:03:31:984     8223      
820      DUMMY60          58 0B 00 06 20 20 A6 E7 F8 FF 00 60 00 0B 06 44 00 00 00 00 00 00 24 79                                           2018     652736767     04/29/2018 01:03:31:984     8224      
821      DUMMY60          24 79 00 06 20 21 A6 E7 F8 FF 00 60 00 0C 06 44 00 00 00 00 00 00 5D AE                                           2018     652736767     04/29/2018 01:03:31:984     8225      
822      DUMMY60          5D AE 00 06 20 22 A6 E7 F8 FF 00 60 00 0D 06 44 00 00 00 00 00 00 1C B6                                           2018     652736767     04/29/2018 01:03:31:984     8226      
823      DUMMY60          1C B6 00 06 20 23 A6 E7 F8 FF 00 60 00 0E 06 44 00 00 00 00 00 00 D8 29                                           2018     652736767     04/29/2018 01:03:31:984     8227      
824      DUMMY60          D8 29 00 06 20 24 A6 E7 F8 FF 00 60 00 0F 06 44 00 00 00 00 00 00 F7 FD                                           2018     652736767     04/29/2018 01:03:31:984     8228      
825      DUMMY60          F7 FD 00 06 20 25 A6 E7 F8 FF 00 60 00 10 06 44 00 00 00 00 00 00 CD 7E                                           2018     652736767     04/29/2018 01:03:31:984     8229      
826      DUMMY60          CD 7E 00 06 20 26 A6 E7 F8 FF 00 60 00 11 06 44 00 00 00 00 00 00 1D 54                                           2018     652736767     04/29/2018 01:03:31:984     8230      
827      DUMMY60          1D 54 00 06 20 27 A6 E7 F8 FF 00 60 00 12 06 44 00 00 00 00 00 00 8B 7B                                           2018     652736767     04/29/2018 01:03:31:984     8231      
828      DUMMY60          8B 7B 00 06 20 28 A6 E7 F8 FF 00 60 00 13 06 44 00 00 00 00 00 00 25 89                                           2018     652736767     04/29/2018 01:03:31:984     8232      
829      DUMMY60          25 89 00 06 20 29 A6 E7 F8 FF 00 60 00 14 06 44 00 00 00 00 00 00 63 8B                                           2018     652736767     04/29/2018 01:03:31:984     8233      
830      DUMMY60          63 8B 00 06 20 2A A6 E7 F8 FF 00 60 00 15 06 44 00 00 00 00 00 00 AB E8                                           2018     652736767     04/29/2018 01:03:31:984     8234      
831      DUMMY60          AB E8 00 06 20 2B A6 E7 F8 FF 00 60 00 16 06 44 00 00 00 00 00 00 DF D4                                           2018     652736767     04/29/2018 01:03:31:984     8235      
832      DUMMY60          DF D4 00 06 20 2C A6 E7 F8 FF 00 60 00 17 06 44 00 00 00 00 00 00 C8 12                                           2018     652736767     04/29/2018 01:03:31:984     8236      
833      DUMMY60          C8 12 00 06 20 2D A6 E7 F8 FF 00 60 00 18 06 44 00 00 00 00 00 00 1D 27                                           2018     652736767     04/29/2018 01:03:31:984     8237      
834      DUMMY60          1D 27 00 06 20 2E A6 E7 F8 FF 00 60 00 19 06 44 00 00 00 00 00 00 EE 09                                           2018     652736767     04/29/2018 01:03:31:984     8238      
835      HOURPACKET       EE 09 00 06 20 2F A6 E7 FF FF 00 06 00 00 00 00 00 00 00 00 00 00 8C 82                                           2018     652738559     04/29/2018 01:03:59:984     8239      
836      TIMEPACKET       8C 82 00 06 20 30 A6 E8 0E FF 00 05 00 00 00 00 00 00 00 00 00 00 EF 6B                                           2018     652742399     04/29/2018 01:04:59:984     8240      
837      DUMMY60          EF 6B 00 06 20 31 A6 E8 11 BF 00 60 00 01 06 46 00 00 00 00 00 00 BB 7D                                           2018     652743103     04/29/2018 01:05:10:984     8241      
838      DUMMY60          BB 7D 00 06 20 32 A6 E8 16 FF 00 60 00 02 06 46 00 00 00 00 00 00 10 2F                                           2018     652744447     04/29/2018 01:05:31:984     8242      
839      DUMMY60          10 2F 00 06 20 33 A6 E8 16 FF 00 60 00 03 06 46 00 00 00 00 00 00 FD 6B                                           2018     652744447     04/29/2018 01:05:31:984     8243      
840      DUMMY60          FD 6B 00 06 20 34 A6 E8 16 FF 00 60 00 04 06 46 00 00 00 00 00 00 D3 FB                                           2018     652744447     04/29/2018 01:05:31:984     8244      
841      DUMMY60          D3 FB 00 06 20 35 A6 E8 16 FF 00 60 00 05 06 46 00 00 00 00 00 00 D8 E4                                           2018     652744447     04/29/2018 01:05:31:984     8245      
842      DUMMY60          D8 E4 00 06 20 36 A6 E8 16 FF 00 60 00 06 06 46 00 00 00 00 00 00 64 76                                           2018     652744447     04/29/2018 01:05:31:984     8246      
843      DUMMY60          64 76 00 06 20 37 A6 E8 16 FF 00 60 00 07 06 46 00 00 00 00 00 00 08 C7                                           2018     652744447     04/29/2018 01:05:31:984     8247      
844      DUMMY60          08 C7 00 06 20 38 A6 E8 16 FF 00 60 00 08 06 46 00 00 00 00 00 00 43 54                                           2018     652744447     04/29/2018 01:05:31:984     8248      
845      DUMMY60          43 54 00 06 20 39 A6 E8 16 FF 00 60 00 09 06 46 00 00 00 00 00 00 53 1E                                           2018     652744447     04/29/2018 01:05:31:984     8249      
846      DUMMY60          53 1E 00 06 20 3A A6 E8 16 FF 00 60 00 0A 06 46 00 00 00 00 00 00 9D F7                                           2018     652744447     04/29/2018 01:05:31:984     8250      
847      DUMMY60          9D F7 00 06 20 3B A6 E8 16 FF 00 60 00 0B 06 46 00 00 00 00 00 00 11 0A                                           2018     652744447     04/29/2018 01:05:31:984     8251      
848      DUMMY60          11 0A 00 06 20 3C A6 E8 16 FF 00 60 00 0C 06 46 00 00 00 00 00 00 42 AF                                           2018     652744447     04/29/2018 01:05:31:984     8252      
849      DUMMY60          42 AF 00 06 20 3D A6 E8 16 FF 00 60 00 0D 06 46 00 00 00 00 00 00 EE 00                                           2018     652744447     04/29/2018 01:05:31:984     8253      
850      DUMMY60          EE 00 00 06 20 3E A6 E8 16 FF 00 60 00 0E 06 46 00 00 00 00 00 00 26 19                                           2018     652744447     04/29/2018 01:05:31:984     8254      
851      DUMMY60          26 19 00 06 20 3F A6 E8 16 FF 00 60 00 0F 06 46 00 00 00 00 00 00 78 F9                                           2018     652744447     04/29/2018 01:05:31:984     8255      
852      DUMMY60          78 F9 00 06 20 40 A6 E8 16 FF 00 60 00 10 06 46 00 00 00 00 00 00 76 85                                           2018     652744447     04/29/2018 01:05:31:984     8256      
853      DUMMY60          76 85 00 06 20 41 A6 E8 16 FF 00 60 00 11 06 46 00 00 00 00 00 00 9F DB                                           2018     652744447     04/29/2018 01:05:31:984     8257      
854      DUMMY60          9F DB 00 06 20 42 A6 E8 16 FF 00 60 00 12 06 46 00 00 00 00 00 00 33 1B                                           2018     652744447     04/29/2018 01:05:31:984     8258      
855      DUMMY60          33 1B 00 06 20 43 A6 E8 16 FF 00 60 00 13 06 46 00 00 00 00 00 00 CC 9A                                           2018     652744447     04/29/2018 01:05:31:984     8259      
856      DUMMY60          CC 9A 00 06 20 44 A6 E8 16 FF 00 60 00 14 06 46 00 00 00 00 00 00 1B 2B                                           2018     652744447     04/29/2018 01:05:31:984     8260      
857      DUMMY60          1B 2B 00 06 20 45 A6 E8 16 FF 00 60 00 15 06 46 00 00 00 00 00 00 43 26                                           2018     652744447     04/29/2018 01:05:31:984     8261      
858      DUMMY60          43 26 00 06 20 46 A6 E8 16 FF 00 60 00 16 06 46 00 00 00 00 00 00 14 C0                                           2018     652744447     04/29/2018 01:05:31:984     8262      
859      DUMMY60          14 C0 00 06 20 47 A6 E8 16 FF 00 60 00 17 06 46 00 00 00 00 00 00 6A 63                                           2018     652744447     04/29/2018 01:05:31:984     8263      
860      DUMMY60          6A 63 00 06 20 48 A6 E8 16 FF 00 60 00 18 06 46 00 00 00 00 00 00 72 06                                           2018     652744447     04/29/2018 01:05:31:984     8264      
861      DUMMY60          72 06 00 06 20 49 A6 E8 16 FF 00 60 00 19 06 46 00 00 00 00 00 00 CE A2                                           2018     652744447     04/29/2018 01:05:31:984     8265      
862      TIMEPACKET       CE A2 00 06 20 4A A6 E8 25 FF 00 05 00 00 00 00 00 00 00 00 00 00 EB EE                                           2018     652748287     04/29/2018 01:06:31:984     8266      
863      DUMMY60          EB EE 00 06 20 4B A6 E8 2F BF 00 60 00 01 06 46 00 00 00 00 00 00 DF 7A                                           2018     652750783     04/29/2018 01:07:10:984     8267      
864      DUMMY60          DF 7A 00 06 20 4C A6 E8 34 FF 00 60 00 02 06 45 00 00 00 00 00 00 0D CD                                           2018     652752127     04/29/2018 01:07:31:984     8268      
865      DUMMY60          0D CD 00 06 20 4D A6 E8 34 FF 00 60 00 03 06 45 00 00 00 00 00 00 43 2F                                           2018     652752127     04/29/2018 01:07:31:984     8269      
866      DUMMY60          43 2F 00 06 20 4E A6 E8 34 FF 00 60 00 04 06 45 00 00 00 00 00 00 AF 46                                           2018     652752127     04/29/2018 01:07:31:984     8270      
867      DUMMY60          AF 46 00 06 20 4F A6 E8 34 FF 00 60 00 05 06 45 00 00 00 00 00 00 A4 4A                                           2018     652752127     04/29/2018 01:07:31:984     8271      
868      DUMMY60          A4 4A 00 06 20 50 A6 E8 34 FF 00 60 00 06 06 45 00 00 00 00 00 00 22 B7                                           2018     652752127     04/29/2018 01:07:31:984     8272      
869      DUMMY60          22 B7 00 06 20 51 A6 E8 34 FF 00 60 00 07 06 45 00 00 00 00 00 00 CC C5                                           2018     652752127     04/29/2018 01:07:31:984     8273      
870      DUMMY60          CC C5 00 06 20 52 A6 E8 34 FF 00 60 00 08 06 45 00 00 00 00 00 00 61 4A                                           2018     652752127     04/29/2018 01:07:31:984     8274      
871      DUMMY60          61 4A 00 06 20 53 A6 E8 34 FF 00 60 00 09 06 45 00 00 00 00 00 00 2E 93                                           2018     652752127     04/29/2018 01:07:31:984     8275      
872      DUMMY60          2E 93 00 06 20 54 A6 E8 34 FF 00 60 00 0A 06 45 00 00 00 00 00 00 52 7E                                           2018     652752127     04/29/2018 01:07:31:984     8276      
873      DUMMY60          52 7E 00 06 20 55 A6 E8 34 FF 00 60 00 0B 06 45 00 00 00 00 00 00 0F F6                                           2018     652752127     04/29/2018 01:07:31:984     8277      
874      DUMMY60          0F F6 00 06 20 56 A6 E8 34 FF 00 60 00 0C 06 45 00 00 00 00 00 00 8A C7                                           2018     652752127     04/29/2018 01:07:31:984     8278      
875      DUMMY60          8A C7 00 06 20 57 A6 E8 34 FF 00 60 00 0D 06 45 00 00 00 00 00 00 57 8A                                           2018     652752127     04/29/2018 01:07:31:984     8279      
876      DUMMY60          57 8A 00 06 20 58 A6 E8 34 FF 00 60 00 0E 06 45 00 00 00 00 00 00 AF 8E                                           2018     652752127     04/29/2018 01:07:31:984     8280      
877      DUMMY60          AF 8E 00 06 20 59 A6 E8 34 FF 00 60 00 0F 06 45 00 00 00 00 00 00 D5 73                                           2018     652752127     04/29/2018 01:07:31:984     8281      
878      DUMMY60          D5 73 00 06 20 5A A6 E8 34 FF 00 60 00 10 06 45 00 00 00 00 00 00 7B 8A                                           2018     652752127     04/29/2018 01:07:31:984     8282      
879      DUMMY60          7B 8A 00 06 20 5B A6 E8 34 FF 00 60 00 11 06 45 00 00 00 00 00 00 C6 4D                                           2018     652752127     04/29/2018 01:07:31:984     8283      
880      DUMMY60          C6 4D 00 06 20 5C A6 E8 34 FF 00 60 00 12 06 45 00 00 00 00 00 00 44 F9                                           2018     652752127     04/29/2018 01:07:31:984     8284      
881      DUMMY60          44 F9 00 06 20 5D A6 E8 34 FF 00 60 00 13 06 45 00 00 00 00 00 00 0C 3C                                           2018     652752127     04/29/2018 01:07:31:984     8285      
882      DUMMY60          0C 3C 00 06 20 5E A6 E8 34 FF 00 60 00 14 06 45 00 00 00 00 00 00 98 9F                                           2018     652752127     04/29/2018 01:07:31:984     8286      
883      DUMMY60          98 9F 00 06 20 5F A6 E8 34 FF 00 60 00 15 06 45 00 00 00 00 00 00 96 A0                                           2018     652752127     04/29/2018 01:07:31:984     8287      
884      DUMMY60          96 A0 00 06 20 60 A6 E8 34 FF 00 60 00 16 06 45 00 00 00 00 00 00 0B 8B                                           2018     652752127     04/29/2018 01:07:31:984     8288      
885      DUMMY60          0B 8B 00 06 20 61 A6 E8 34 FF 00 60 00 17 06 45 00 00 00 00 00 00 CF 55                                           2018     652752127     04/29/2018 01:07:31:984     8289      
886      DUMMY60          CF 55 00 06 20 62 A6 E8 34 FF 00 60 00 18 06 45 00 00 00 00 00 00 1E FE                                           2018     652752127     04/29/2018 01:07:31:984     8290      
887      DUMMY60          1E FE 00 06 20 63 A6 E8 34 FF 00 60 00 19 06 45 00 00 00 00 00 00 C0 74                                           2018     652752127     04/29/2018 01:07:31:984     8291      
888      TIMEPACKET       C0 74 00 06 20 64 A6 E8 43 FF 00 05 00 00 00 00 00 00 00 00 00 00 D2 D4                                           2018     652755967     04/29/2018 01:08:31:984     8292      
889      DUMMY60          D2 D4 00 06 20 65 A6 E8 4D BF 00 60 00 01 06 45 00 00 00 00 00 00 8D 49                                           2018     652758463     04/29/2018 01:09:10:984     8293      
890      DUMMY60          8D 49 00 06 20 66 A6 E8 52 FF 00 60 00 02 06 42 00 00 00 00 00 00 6D A9                                           2018     652759807     04/29/2018 01:09:31:984     8294      
891      DUMMY60          6D A9 00 06 20 67 A6 E8 52 FF 00 60 00 03 06 42 00 00 00 00 00 00 B3 2B                                           2018     652759807     04/29/2018 01:09:31:984     8295      
892      DUMMY60          B3 2B 00 06 20 68 A6 E8 52 FF 00 60 00 04 06 42 00 00 00 00 00 00 8A C4                                           2018     652759807     04/29/2018 01:09:31:984     8296      
893      DUMMY60          8A C4 00 06 20 69 A6 E8 52 FF 00 60 00 05 06 42 00 00 00 00 00 00 73 42                                           2018     652759807     04/29/2018 01:09:31:984     8297      
894      DUMMY60          73 42 00 06 20 6A A6 E8 52 FF 00 60 00 06 06 42 00 00 00 00 00 00 0E E5                                           2018     652759807     04/29/2018 01:09:31:984     8298      
895      DUMMY60          0E E5 00 06 20 6B A6 E8 52 FF 00 60 00 07 06 42 00 00 00 00 00 00 51 78                                           2018     652759807     04/29/2018 01:09:31:984     8299      
896      DUMMY60          51 78 00 06 20 6C A6 E8 52 FF 00 60 00 08 06 42 00 00 00 00 00 00 59 0E                                           2018     652759807     04/29/2018 01:09:31:984     8300      
897      DUMMY60          59 0E 00 06 20 6D A6 E8 52 FF 00 60 00 09 06 42 00 00 00 00 00 00 B8 1A                                           2018     652759807     04/29/2018 01:09:31:984     8301      
898      DUMMY60          B8 1A 00 06 20 6E A6 E8 52 FF 00 60 00 0A 06 42 00 00 00 00 00 00 25 B4                                           2018     652759807     04/29/2018 01:09:31:984     8302      
899      DUMMY60          25 B4 00 06 20 6F A6 E8 52 FF 00 60 00 0B 06 42 00 00 00 00 00 00 65 CB                                           2018     652759807     04/29/2018 01:09:31:984     8303      
900      DUMMY60          65 CB 00 06 20 70 A6 E8 52 FF 00 60 00 0C 06 42 00 00 00 00 00 00 B4 73                                           2018     652759807     04/29/2018 01:09:31:984     8304      
901      DUMMY60          B4 73 00 06 20 71 A6 E8 52 FF 00 60 00 0D 06 42 00 00 00 00 00 00 8A 0F                                           2018     652759807     04/29/2018 01:09:31:984     8305      
902      DUMMY60          8A 0F 00 06 20 72 A6 E8 52 FF 00 60 00 0E 06 42 00 00 00 00 00 00 53 19                                           2018     652759807     04/29/2018 01:09:31:984     8306      
903      DUMMY60          53 19 00 06 20 73 A6 E8 52 FF 00 60 00 0F 06 42 00 00 00 00 00 00 1B 91                                           2018     652759807     04/29/2018 01:09:31:984     8307      
904      DUMMY60          1B 91 00 06 20 74 A6 E8 52 FF 00 60 00 10 06 42 00 00 00 00 00 00 D0 F6                                           2018     652759807     04/29/2018 01:09:31:984     8308      
905      DUMMY60          D0 F6 00 06 20 75 A6 E8 52 FF 00 60 00 11 06 42 00 00 00 00 00 00 B3 7E                                           2018     652759807     04/29/2018 01:09:31:984     8309      
906      DUMMY60          B3 7E 00 06 20 76 A6 E8 52 FF 00 60 00 12 06 42 00 00 00 00 00 00 5F 19                                           2018     652759807     04/29/2018 01:09:31:984     8310      
907      DUMMY60          5F 19 00 06 20 77 A6 E8 52 FF 00 60 00 13 06 42 00 00 00 00 00 00 47 15                                           2018     652759807     04/29/2018 01:09:31:984     8311      
908      DUMMY60          47 15 00 06 20 78 A6 E8 52 FF 00 60 00 14 06 42 00 00 00 00 00 00 48 28                                           2018     652759807     04/29/2018 01:09:31:984     8312      
909      DUMMY60          48 28 00 06 20 79 A6 E8 52 FF 00 60 00 15 06 42 00 00 00 00 00 00 02 2E                                           2018     652759807     04/29/2018 01:09:31:984     8313      
910      DUMMY60          02 2E 00 06 20 7A A6 E8 52 FF 00 60 00 16 06 42 00 00 00 00 00 00 92 73                                           2018     652759807     04/29/2018 01:09:31:984     8314      
911      DUMMY60          92 73 00 06 20 7B A6 E8 52 FF 00 60 00 17 06 42 00 00 00 00 00 00 86 E1                                           2018     652759807     04/29/2018 01:09:31:984     8315      
912      DUMMY60          86 E1 00 06 20 7C A6 E8 52 FF 00 60 00 18 06 42 00 00 00 00 00 00 75 F0                                           2018     652759807     04/29/2018 01:09:31:984     8316      
913      DUMMY60          75 F0 00 06 20 7D A6 E8 52 FF 00 60 00 19 06 42 00 00 00 00 00 00 DB 46                                           2018     652759807     04/29/2018 01:09:31:984     8317      
914      TIMEPACKET       DB 46 00 06 20 7E A6 E8 61 FF 00 05 00 00 00 00 00 00 00 00 00 00 6C 3A                                           2018     652763647     04/29/2018 01:10:31:984     8318      
915      DUMMY60          6C 3A 00 06 20 7F A6 E8 6B BF 00 60 00 01 06 45 00 00 00 00 00 00 DF 39                                           2018     652766143     04/29/2018 01:11:10:984     8319      
916      DUMMY60          DF 39 00 06 20 80 A6 E8 70 FF 00 60 00 02 06 45 00 00 00 00 00 00 E2 0E                                           2018     652767487     04/29/2018 01:11:31:984     8320      
917      DUMMY60          E2 0E 00 06 20 81 A6 E8 70 FF 00 60 00 03 06 45 00 00 00 00 00 00 D0 E8                                           2018     652767487     04/29/2018 01:11:31:984     8321      
918      DUMMY60          D0 E8 00 06 20 82 A6 E8 70 FF 00 60 00 04 06 45 00 00 00 00 00 00 A0 69                                           2018     652767487     04/29/2018 01:11:31:984     8322      
919      DUMMY60          A0 69 00 06 20 83 A6 E8 70 FF 00 60 00 05 06 45 00 00 00 00 00 00 BA 03                                           2018     652767487     04/29/2018 01:11:31:984     8323      
920      DUMMY60          BA 03 00 06 20 84 A6 E8 70 FF 00 60 00 06 06 45 00 00 00 00 00 00 BF CA                                           2018     652767487     04/29/2018 01:11:31:984     8324      
921      DUMMY60          BF CA 00 06 20 85 A6 E8 70 FF 00 60 00 07 06 45 00 00 00 00 00 00 B9 88                                           2018     652767487     04/29/2018 01:11:31:984     8325      
922      DUMMY60          B9 88 00 06 20 86 A6 E8 70 FF 00 60 00 08 06 45 00 00 00 00 00 00 CC B0                                           2018     652767487     04/29/2018 01:11:31:984     8326      
923      DUMMY60          CC B0 00 06 20 87 A6 E8 70 FF 00 60 00 09 06 45 00 00 00 00 00 00 B3 59                                           2018     652767487     04/29/2018 01:11:31:984     8327      
924      DUMMY60          B3 59 00 06 20 88 A6 E8 70 FF 00 60 00 0A 06 45 00 00 00 00 00 00 1C 39                                           2018     652767487     04/29/2018 01:11:31:984     8328      
925      DUMMY60          1C 39 00 06 20 89 A6 E8 70 FF 00 60 00 0B 06 45 00 00 00 00 00 00 6E 87                                           2018     652767487     04/29/2018 01:11:31:984     8329      
926      DUMMY60          6E 87 00 06 20 8A A6 E8 70 FF 00 60 00 0C 06 45 00 00 00 00 00 00 91 91                                           2018     652767487     04/29/2018 01:11:31:984     8330      
927      DUMMY60          91 91 00 06 20 8B A6 E8 70 FF 00 60 00 0D 06 45 00 00 00 00 00 00 CF 45                                           2018     652767487     04/29/2018 01:11:31:984     8331      
928      DUMMY60          CF 45 00 06 20 8C A6 E8 70 FF 00 60 00 0E 06 45 00 00 00 00 00 00 1E 0D                                           2018     652767487     04/29/2018 01:11:31:984     8332      
929      DUMMY60          1E 0D 00 06 20 8D A6 E8 70 FF 00 60 00 0F 06 45 00 00 00 00 00 00 8E 9D                                           2018     652767487     04/29/2018 01:11:31:984     8333      
930      DUMMY60          8E 9D 00 06 20 8E A6 E8 70 FF 00 60 00 10 06 45 00 00 00 00 00 00 CB E3                                           2018     652767487     04/29/2018 01:11:31:984     8334      
931      DUMMY60          CB E3 00 06 20 8F A6 E8 70 FF 00 60 00 11 06 45 00 00 00 00 00 00 A4 E1                                           2018     652767487     04/29/2018 01:11:31:984     8335      
932      DUMMY60          A4 E1 00 06 20 90 A6 E8 70 FF 00 60 00 12 06 45 00 00 00 00 00 00 29 AA                                           2018     652767487     04/29/2018 01:11:31:984     8336      
933      DUMMY60          29 AA 00 06 20 91 A6 E8 70 FF 00 60 00 13 06 45 00 00 00 00 00 00 46 FF                                           2018     652767487     04/29/2018 01:11:31:984     8337      
934      DUMMY60          46 FF 00 06 20 92 A6 E8 70 FF 00 60 00 14 06 45 00 00 00 00 00 00 11 F9                                           2018     652767487     04/29/2018 01:11:31:984     8338      
935      DUMMY60          11 F9 00 06 20 93 A6 E8 70 FF 00 60 00 15 06 45 00 00 00 00 00 00 4F 7B                                           2018     652767487     04/29/2018 01:11:31:984     8339      
936      DUMMY60          4F 7B 00 06 20 94 A6 E8 70 FF 00 60 00 16 06 45 00 00 00 00 00 00 D7 FE                                           2018     652767487     04/29/2018 01:11:31:984     8340      
937      DUMMY60          D7 FE 00 06 20 95 A6 E8 70 FF 00 60 00 17 06 45 00 00 00 00 00 00 F1 EE                                           2018     652767487     04/29/2018 01:11:31:984     8341      
938      DUMMY60          F1 EE 00 06 20 96 A6 E8 70 FF 00 60 00 18 06 45 00 00 00 00 00 00 C0 0D                                           2018     652767487     04/29/2018 01:11:31:984     8342      
939      DUMMY60          C0 0D 00 06 20 97 A6 E8 70 FF 00 60 00 19 06 45 00 00 00 00 00 00 CF E5                                           2018     652767487     04/29/2018 01:11:31:984     8343      
940      TIMEPACKET       CF E5 00 06 20 98 A6 E8 7F FF 00 05 00 00 00 00 00 00 00 00 00 00 D3 E8                                           2018     652771327     04/29/2018 01:12:31:984     8344      
941      DUMMY60          D3 E8 00 06 20 99 A6 E8 89 BF 00 60 00 01 06 44 00 00 00 00 00 00 9C B8                                           2018     652773823     04/29/2018 01:13:10:984     8345      
942      DUMMY60          9C B8 00 06 20 9A A6 E8 8E FF 00 60 00 02 06 47 00 00 00 00 00 00 7D E5                                           2018     652775167     04/29/2018 01:13:31:984     8346      
943      DUMMY60          7D E5 00 06 20 9B A6 E8 8E FF 00 60 00 03 06 47 00 00 00 00 00 00 06 1E                                           2018     652775167     04/29/2018 01:13:31:984     8347      
944      DUMMY60          06 1E 00 06 20 9C A6 E8 8E FF 00 60 00 04 06 47 00 00 00 00 00 00 20 C0                                           2018     652775167     04/29/2018 01:13:31:984     8348      
945      DUMMY60          20 C0 00 06 20 9D A6 E8 8E FF 00 60 00 05 06 47 00 00 00 00 00 00 7D 0A                                           2018     652775167     04/29/2018 01:13:31:984     8349      
946      DUMMY60          7D 0A 00 06 20 9E A6 E8 8E FF 00 60 00 06 06 47 00 00 00 00 00 00 C4 6F                                           2018     652775167     04/29/2018 01:13:31:984     8350      
947      DUMMY60          C4 6F 00 06 20 9F A6 E8 8E FF 00 60 00 07 06 47 00 00 00 00 00 00 C5 2B                                           2018     652775167     04/29/2018 01:13:31:984     8351      
948      DUMMY60          C5 2B 00 06 20 A0 A6 E8 8E FF 00 60 00 08 06 47 00 00 00 00 00 00 9B D7                                           2018     652775167     04/29/2018 01:13:31:984     8352      
949      DUMMY60          9B D7 00 06 20 A1 A6 E8 8E FF 00 60 00 09 06 47 00 00 00 00 00 00 2C 79                                           2018     652775167     04/29/2018 01:13:31:984     8353      
950      DUMMY60          2C 79 00 06 20 A2 A6 E8 8E FF 00 60 00 0A 06 47 00 00 00 00 00 00 64 1B                                           2018     652775167     04/29/2018 01:13:31:984     8354      
951      DUMMY60          64 1B 00 06 20 A3 A6 E8 8E FF 00 60 00 0B 06 47 00 00 00 00 00 00 B9 23                                           2018     652775167     04/29/2018 01:13:31:984     8355      
952      DUMMY60          B9 23 00 06 20 A4 A6 E8 8E FF 00 60 00 0C 06 47 00 00 00 00 00 00 70 95                                           2018     652775167     04/29/2018 01:13:31:984     8356      
953      DUMMY60          70 95 00 06 20 A5 A6 E8 8E FF 00 60 00 0D 06 47 00 00 00 00 00 00 BE 0C                                           2018     652775167     04/29/2018 01:13:31:984     8357      
954      DUMMY60          BE 0C 00 06 20 A6 A6 E8 8E FF 00 60 00 0E 06 47 00 00 00 00 00 00 4D 52                                           2018     652775167     04/29/2018 01:13:31:984     8358      
955      DUMMY60          4D 52 00 06 20 A7 A6 E8 8E FF 00 60 00 0F 06 47 00 00 00 00 00 00 3E 64                                           2018     652775167     04/29/2018 01:13:31:984     8359      
956      DUMMY60          3E 64 00 06 20 A8 A6 E8 8E FF 00 60 00 10 06 47 00 00 00 00 00 00 EB A9                                           2018     652775167     04/29/2018 01:13:31:984     8360      
957      DUMMY60          EB A9 00 06 20 A9 A6 E8 8E FF 00 60 00 11 06 47 00 00 00 00 00 00 58 D9                                           2018     652775167     04/29/2018 01:13:31:984     8361      
958      DUMMY60          58 D9 00 06 20 AA A6 E8 8E FF 00 60 00 12 06 47 00 00 00 00 00 00 07 AD                                           2018     652775167     04/29/2018 01:13:31:984     8362      
959      DUMMY60          07 AD 00 06 20 AB A6 E8 8E FF 00 60 00 13 06 47 00 00 00 00 00 00 24 41                                           2018     652775167     04/29/2018 01:13:31:984     8363      
960      DUMMY60          24 41 00 06 20 AC A6 E8 8E FF 00 60 00 14 06 47 00 00 00 00 00 00 B3 6D                                           2018     652775167     04/29/2018 01:13:31:984     8364      
961      DUMMY60          B3 6D 00 06 20 AD A6 E8 8E FF 00 60 00 15 06 47 00 00 00 00 00 00 FB 20                                           2018     652775167     04/29/2018 01:13:31:984     8365      
