PACKET INFORMATION OF spot_5
Report Taken on : 30/Apr/18 09:59:49
From: 29/Apr/18  00:00:00
To: 29/Apr/18  23:59:59 
SlNo      PKT.TYPE         PACKET                                                                                                            YEAR     LTIME         DATE&TIME                   SEQNO     
87        DUMMY60          12 22 00 05 04 56 A6 E4 A3 BF 00 60 00 0A 06 69 00 00 00 00 00 00 71 92                                           2018     652518335     04/29/2018 00:06:38:984     1110      
88        DUMMY60          71 92 00 05 04 57 A6 E4 A3 BF 00 60 00 0B 06 69 00 00 00 00 00 00 36 56                                           2018     652518335     04/29/2018 00:06:38:984     1111      
89        DUMMY60          36 56 00 05 04 58 A6 E4 A3 BF 00 60 00 0C 06 69 00 00 00 00 00 00 FC 11                                           2018     652518335     04/29/2018 00:06:38:984     1112      
90        DUMMY60          FC 11 00 05 04 59 A6 E4 A3 BF 00 60 00 0D 06 69 00 00 00 00 00 00 FF FA                                           2018     652518335     04/29/2018 00:06:38:984     1113      
91        DUMMY60          PACKET NOT AVAILABLE IN MDATA TABLE
FF FA 00 05 04 5A A6 E4 A3 BF 00 60 00 0E 06 69 00 00 00 00 00 00 D4 9C      2018     652518335     04/29/2018 00:06:38:984     1114      
92        DUMMY60          D4 9C 00 05 04 5B A6 E4 A3 BF 00 60 00 0F 06 69 00 00 00 00 00 00 67 80                                           2018     652518335     04/29/2018 00:06:38:984     1115      
93        DUMMY60          67 80 00 05 04 5C A6 E4 A3 BF 00 60 00 10 06 69 00 00 00 00 00 00 23 92                                           2018     652518335     04/29/2018 00:06:38:984     1116      
94        DUMMY60          23 92 00 05 04 5D A6 E4 A3 BF 00 60 00 11 06 69 00 00 00 00 00 00 9F 48                                           2018     652518335     04/29/2018 00:06:38:984     1117      
95        DUMMY60          9F 48 00 05 04 5E A6 E4 A3 BF 00 60 00 12 06 69 00 00 00 00 00 00 C0 5A                                           2018     652518335     04/29/2018 00:06:38:984     1118      
96        DUMMY60          C0 5A 00 05 04 5F A6 E4 A3 BF 00 60 00 13 06 69 00 00 00 00 00 00 29 0D                                           2018     652518335     04/29/2018 00:06:38:984     1119      
97        DUMMY60          29 0D 00 05 04 60 A6 E4 A3 BF 00 60 00 14 06 69 00 00 00 00 00 00 E5 39                                           2018     652518335     04/29/2018 00:06:38:984     1120      
98        DUMMY60          E5 39 00 05 04 61 A6 E4 A3 BF 00 60 00 15 06 69 00 00 00 00 00 00 6C 18                                           2018     652518335     04/29/2018 00:06:38:984     1121      
99        DUMMY60          6C 18 00 05 04 62 A6 E4 A3 BF 00 60 00 16 06 69 00 00 00 00 00 00 21 D9                                           2018     652518335     04/29/2018 00:06:38:984     1122      
100       DUMMY60          21 D9 00 05 04 63 A6 E4 A3 BF 00 60 00 17 06 69 00 00 00 00 00 00 63 14                                           2018     652518335     04/29/2018 00:06:38:984     1123      
101       DUMMY60          63 14 00 05 04 64 A6 E4 A3 BF 00 60 00 18 06 69 00 00 00 00 00 00 D7 A5                                           2018     652518335     04/29/2018 00:06:38:984     1124      
102       DUMMY60          D7 A5 00 05 04 65 A6 E4 A3 BF 00 60 00 19 06 69 00 00 00 00 00 00 86 37                                           2018     652518335     04/29/2018 00:06:38:984     1125      
103       DUMMY60          86 37 00 05 04 66 A6 E4 A4 BF 00 60 00 01 06 6A 00 00 00 00 00 00 63 BC                                           2018     652518591     04/29/2018 00:06:42:984     1126      
104       TIMEPACKET       63 BC 00 05 04 67 A6 E4 B3 BF 00 05 00 00 00 00 00 00 00 00 00 00 D1 E8                                           2018     652522431     04/29/2018 00:07:42:984     1127      
105       DUMMY60          D1 E8 00 05 04 68 A6 E4 C1 BF 00 60 00 02 06 6A 00 00 00 00 00 00 87 84                                           2018     652526015     04/29/2018 00:08:38:984     1128      
106       DUMMY60          87 84 00 05 04 69 A6 E4 C1 BF 00 60 00 03 06 6A 00 00 00 00 00 00 D6 A8                                           2018     652526015     04/29/2018 00:08:38:984     1129      
107       DUMMY60          D6 A8 00 05 04 6A A6 E4 C1 BF 00 60 00 04 06 6A 00 00 00 00 00 00 F6 97                                           2018     652526015     04/29/2018 00:08:38:984     1130      
108       DUMMY60          F6 97 00 05 04 6B A6 E4 C1 BF 00 60 00 05 06 6A 00 00 00 00 00 00 22 7B                                           2018     652526015     04/29/2018 00:08:38:984     1131      
109       DUMMY60          22 7B 00 05 04 6C A6 E4 C1 BF 00 60 00 06 06 6A 00 00 00 00 00 00 80 B5                                           2018     652526015     04/29/2018 00:08:38:984     1132      
110       DUMMY60          80 B5 00 05 04 6D A6 E4 C1 BF 00 60 00 07 06 6A 00 00 00 00 00 00 4E 66                                           2018     652526015     04/29/2018 00:08:38:984     1133      
111       DUMMY60          4E 66 00 05 04 6E A6 E4 C1 BF 00 60 00 08 06 6A 00 00 00 00 00 00 67 E5                                           2018     652526015     04/29/2018 00:08:38:984     1134      
112       DUMMY60          67 E5 00 05 04 6F A6 E4 C1 BF 00 60 00 09 06 6A 00 00 00 00 00 00 9D 25                                           2018     652526015     04/29/2018 00:08:38:984     1135      
113       DUMMY60          9D 25 00 05 04 70 A6 E4 C1 BF 00 60 00 0A 06 6A 00 00 00 00 00 00 4B 73                                           2018     652526015     04/29/2018 00:08:38:984     1136      
114       DUMMY60          4B 73 00 05 04 71 A6 E4 C1 BF 00 60 00 0B 06 6A 00 00 00 00 00 00 57 07                                           2018     652526015     04/29/2018 00:08:38:984     1137      
115       DUMMY60          57 07 00 05 04 72 A6 E4 C1 BF 00 60 00 0C 06 6A 00 00 00 00 00 00 6C 95                                           2018     652526015     04/29/2018 00:08:38:984     1138      
116       DUMMY60          6C 95 00 05 04 73 A6 E4 C1 BF 00 60 00 0D 06 6A 00 00 00 00 00 00 AB 98                                           2018     652526015     04/29/2018 00:08:38:984     1139      
117       DUMMY60          AB 98 00 05 04 74 A6 E4 C1 BF 00 60 00 0E 06 6A 00 00 00 00 00 00 F7 AF                                           2018     652526015     04/29/2018 00:08:38:984     1140      
118       DUMMY60          F7 AF 00 05 04 75 A6 E4 C1 BF 00 60 00 0F 06 6A 00 00 00 00 00 00 17 66                                           2018     652526015     04/29/2018 00:08:38:984     1141      
119       DUMMY60          17 66 00 05 04 76 A6 E4 C1 BF 00 60 00 10 06 6A 00 00 00 00 00 00 DF 92                                           2018     652526015     04/29/2018 00:08:38:984     1142      
120       DUMMY60          DF 92 00 05 04 77 A6 E4 C1 BF 00 60 00 11 06 6A 00 00 00 00 00 00 DC 68                                           2018     652526015     04/29/2018 00:08:38:984     1143      
121       DUMMY60          DC 68 00 05 04 78 A6 E4 C1 BF 00 60 00 12 06 6A 00 00 00 00 00 00 68 AD                                           2018     652526015     04/29/2018 00:08:38:984     1144      
122       DUMMY60          68 AD 00 05 04 79 A6 E4 C1 BF 00 60 00 13 06 6A 00 00 00 00 00 00 C6 84                                           2018     652526015     04/29/2018 00:08:38:984     1145      
123       DUMMY60          C6 84 00 05 04 7A A6 E4 C1 BF 00 60 00 14 06 6A 00 00 00 00 00 00 A3 58                                           2018     652526015     04/29/2018 00:08:38:984     1146      
124       DUMMY60          A3 58 00 05 04 7B A6 E4 C1 BF 00 60 00 15 06 6A 00 00 00 00 00 00 26 6D                                           2018     652526015     04/29/2018 00:08:38:984     1147      
125       DUMMY60          26 6D 00 05 04 7C A6 E4 C1 BF 00 60 00 16 06 6A 00 00 00 00 00 00 38 B0                                           2018     652526015     04/29/2018 00:08:38:984     1148      
126       DUMMY60          38 B0 00 05 04 7D A6 E4 C1 BF 00 60 00 17 06 6A 00 00 00 00 00 00 82 09                                           2018     652526015     04/29/2018 00:08:38:984     1149      
127       DUMMY60          82 09 00 05 04 7E A6 E4 C1 BF 00 60 00 18 06 6A 00 00 00 00 00 00 6C 0C                                           2018     652526015     04/29/2018 00:08:38:984     1150      
128       DUMMY60          6C 0C 00 05 04 7F A6 E4 C1 BF 00 60 00 19 06 6A 00 00 00 00 00 00 02 B0                                           2018     652526015     04/29/2018 00:08:38:984     1151      
129       DUMMY60          02 B0 00 05 04 80 A6 E4 C2 BF 00 60 00 01 06 6A 00 00 00 00 00 00 2A 51                                           2018     652526271     04/29/2018 00:08:42:984     1152      
130       TIMEPACKET       2A 51 00 05 04 81 A6 E4 D1 BF 00 05 00 00 00 00 00 00 00 00 00 00 FC 23                                           2018     652530111     04/29/2018 00:09:42:984     1153      
131       DUMMY60          FC 23 00 05 04 82 A6 E4 DF BF 00 60 00 02 06 69 00 00 00 00 00 00 19 67                                           2018     652533695     04/29/2018 00:10:38:984     1154      
132       DUMMY60          19 67 00 05 04 83 A6 E4 DF BF 00 60 00 03 06 69 00 00 00 00 00 00 51 90                                           2018     652533695     04/29/2018 00:10:38:984     1155      
133       DUMMY60          51 90 00 05 04 84 A6 E4 DF BF 00 60 00 04 06 69 00 00 00 00 00 00 BE 00                                           2018     652533695     04/29/2018 00:10:38:984     1156      
134       DUMMY60          BE 00 00 05 04 85 A6 E4 DF BF 00 60 00 05 06 69 00 00 00 00 00 00 B7 08                                           2018     652533695     04/29/2018 00:10:38:984     1157      
135       DUMMY60          B7 08 00 05 04 86 A6 E4 DF BF 00 60 00 06 06 69 00 00 00 00 00 00 57 67                                           2018     652533695     04/29/2018 00:10:38:984     1158      
136       DUMMY60          57 67 00 05 04 87 A6 E4 DF BF 00 60 00 07 06 69 00 00 00 00 00 00 79 FF                                           2018     652533695     04/29/2018 00:10:38:984     1159      
137       DUMMY60          79 FF 00 05 04 88 A6 E4 DF BF 00 60 00 08 06 69 00 00 00 00 00 00 2B BD                                           2018     652533695     04/29/2018 00:10:38:984     1160      
138       DUMMY60          2B BD 00 05 04 89 A6 E4 DF BF 00 60 00 09 06 69 00 00 00 00 00 00 C3 6B                                           2018     652533695     04/29/2018 00:10:38:984     1161      
139       DUMMY60          C3 6B 00 05 04 8A A6 E4 DF BF 00 60 00 0A 06 69 00 00 00 00 00 00 FB E9                                           2018     652533695     04/29/2018 00:10:38:984     1162      
140       DUMMY60          FB E9 00 05 04 8B A6 E4 DF BF 00 60 00 0B 06 69 00 00 00 00 00 00 04 41                                           2018     652533695     04/29/2018 00:10:38:984     1163      
141       DUMMY60          04 41 00 05 04 8C A6 E4 DF BF 00 60 00 0C 06 69 00 00 00 00 00 00 C4 CB                                           2018     652533695     04/29/2018 00:10:38:984     1164      
142       DUMMY60          C4 CB 00 05 04 8D A6 E4 DF BF 00 60 00 0D 06 69 00 00 00 00 00 00 12 92                                           2018     652533695     04/29/2018 00:10:38:984     1165      
143       DUMMY60          12 92 00 05 04 8E A6 E4 DF BF 00 60 00 0E 06 69 00 00 00 00 00 00 2F B3                                           2018     652533695     04/29/2018 00:10:38:984     1166      
144       DUMMY60          2F B3 00 05 04 8F A6 E4 DF BF 00 60 00 0F 06 69 00 00 00 00 00 00 4F EE                                           2018     652533695     04/29/2018 00:10:38:984     1167      
145       DUMMY60          4F EE 00 05 04 90 A6 E4 DF BF 00 60 00 10 06 69 00 00 00 00 00 00 38 8C                                           2018     652533695     04/29/2018 00:10:38:984     1168      
146       DUMMY60          38 8C 00 05 04 91 A6 E4 DF BF 00 60 00 11 06 69 00 00 00 00 00 00 7D D5                                           2018     652533695     04/29/2018 00:10:38:984     1169      
147       DUMMY60          7D D5 00 05 04 92 A6 E4 DF BF 00 60 00 12 06 69 00 00 00 00 00 00 F1 4F                                           2018     652533695     04/29/2018 00:10:38:984     1170      
