PACKET INFORMATION OF spot_10
Report Taken on : 30/Apr/18 10:14:26
From: 29/Apr/18  00:00:00
To: 29/Apr/18  23:59:59 
SlNo      PKT.TYPE         PACKET                                                                                                            YEAR     LTIME         DATE&TIME                   SEQNO     
89        DUMMY60          31 A9 00 0A 20 20 A6 E4 9A 3F 00 60 00 0C 06 B8 00 00 00 00 00 00 70 F1                                           2018     652515903     04/29/2018 00:06:00:984     8224      
90        DUMMY60          70 F1 00 0A 20 21 A6 E4 9A 3F 00 60 00 0D 06 B8 00 00 00 00 00 00 69 7F                                           2018     652515903     04/29/2018 00:06:00:984     8225      
91        DUMMY60          69 7F 00 0A 20 22 A6 E4 9A 3F 00 60 00 0E 06 B8 00 00 00 00 00 00 DE CC                                           2018     652515903     04/29/2018 00:06:00:984     8226      
92        DUMMY60          DE CC 00 0A 20 23 A6 E4 9A 3F 00 60 00 0F 06 B8 00 00 00 00 00 00 82 FB                                           2018     652515903     04/29/2018 00:06:00:984     8227      
93        DUMMY60          82 FB 00 0A 20 24 A6 E4 9A 3F 00 60 00 10 06 B8 00 00 00 00 00 00 20 F7                                           2018     652515903     04/29/2018 00:06:00:984     8228      
94        DUMMY60          20 F7 00 0A 20 25 A6 E4 9A 3F 00 60 00 11 06 B8 00 00 00 00 00 00 78 73                                           2018     652515903     04/29/2018 00:06:00:984     8229      
95        DUMMY60          78 73 00 0A 20 26 A6 E4 9A 3F 00 60 00 12 06 B8 00 00 00 00 00 00 03 F9                                           2018     652515903     04/29/2018 00:06:00:984     8230      
96        DUMMY60          03 F9 00 0A 20 27 A6 E4 9A 3F 00 60 00 13 06 B8 00 00 00 00 00 00 50 15                                           2018     652515903     04/29/2018 00:06:00:984     8231      
97        DUMMY60          50 15 00 0A 20 28 A6 E4 9A 3F 00 60 00 14 06 B8 00 00 00 00 00 00 42 98                                           2018     652515903     04/29/2018 00:06:00:984     8232      
98        DUMMY60          42 98 00 0A 20 29 A6 E4 9A 3F 00 60 00 15 06 B8 00 00 00 00 00 00 94 78                                           2018     652515903     04/29/2018 00:06:00:984     8233      
99        DUMMY60          94 78 00 0A 20 2A A6 E4 9A 3F 00 60 00 16 06 B8 00 00 00 00 00 00 06 43                                           2018     652515903     04/29/2018 00:06:00:984     8234      
100       DUMMY60          06 43 00 0A 20 2B A6 E4 9A 3F 00 60 00 17 06 B8 00 00 00 00 00 00 03 DA                                           2018     652515903     04/29/2018 00:06:00:984     8235      
101       DUMMY60          03 DA 00 0A 20 2C A6 E4 9A 3F 00 60 00 18 06 B8 00 00 00 00 00 00 81 18                                           2018     652515903     04/29/2018 00:06:00:984     8236      
102       DUMMY60          81 18 00 0A 20 2D A6 E4 9A 3F 00 60 00 19 06 B8 00 00 00 00 00 00 8D AB                                           2018     652515903     04/29/2018 00:06:00:984     8237      
103       TIMEPACKET       8D AB 00 0A 20 2E A6 E4 A9 3F 00 05 00 00 00 00 00 00 00 00 00 00 5F C4                                           2018     652519743     04/29/2018 00:07:00:984     8238      
104       DUMMY60          5F C4 00 0A 20 2F A6 E4 B5 3F 00 60 00 01 06 BB 00 00 00 00 00 00 F3 0F                                           2018     652522815     04/29/2018 00:07:48:984     8239      
105       DUMMY60          F3 0F 00 0A 20 30 A6 E4 B8 3F 00 60 00 02 06 BD 00 00 00 00 00 00 5C 73                                           2018     652523583     04/29/2018 00:08:00:984     8240      
106       DUMMY60          5C 73 00 0A 20 31 A6 E4 B8 3F 00 60 00 03 06 BD 00 00 00 00 00 00 08 CD                                           2018     652523583     04/29/2018 00:08:00:984     8241      
107       DUMMY60          08 CD 00 0A 20 32 A6 E4 B8 3F 00 60 00 04 06 BD 00 00 00 00 00 00 E1 87                                           2018     652523583     04/29/2018 00:08:00:984     8242      
108       DUMMY60          E1 87 00 0A 20 33 A6 E4 B8 3F 00 60 00 05 06 BD 00 00 00 00 00 00 43 92                                           2018     652523583     04/29/2018 00:08:00:984     8243      
109       DUMMY60          43 92 00 0A 20 34 A6 E4 B8 3F 00 60 00 06 06 BD 00 00 00 00 00 00 2B 70                                           2018     652523583     04/29/2018 00:08:00:984     8244      
110       DUMMY60          2B 70 00 0A 20 35 A6 E4 B8 3F 00 60 00 07 06 BD 00 00 00 00 00 00 AA 09                                           2018     652523583     04/29/2018 00:08:00:984     8245      
111       DUMMY60          AA 09 00 0A 20 36 A6 E4 B8 3F 00 60 00 08 06 BD 00 00 00 00 00 00 56 B6                                           2018     652523583     04/29/2018 00:08:00:984     8246      
112       DUMMY60          56 B6 00 0A 20 37 A6 E4 B8 3F 00 60 00 09 06 BD 00 00 00 00 00 00 9F DD                                           2018     652523583     04/29/2018 00:08:00:984     8247      
113       DUMMY60          9F DD 00 0A 20 38 A6 E4 B8 3F 00 60 00 0A 06 BD 00 00 00 00 00 00 AC 13                                           2018     652523583     04/29/2018 00:08:00:984     8248      
114       DUMMY60          AC 13 00 0A 20 39 A6 E4 B8 3F 00 60 00 0B 06 BD 00 00 00 00 00 00 08 CB                                           2018     652523583     04/29/2018 00:08:00:984     8249      
115       DUMMY60          08 CB 00 0A 20 3A A6 E4 B8 3F 00 60 00 0C 06 BD 00 00 00 00 00 00 93 1E                                           2018     652523583     04/29/2018 00:08:00:984     8250      
116       DUMMY60          93 1E 00 0A 20 3B A6 E4 B8 3F 00 60 00 0D 06 BD 00 00 00 00 00 00 96 DD                                           2018     652523583     04/29/2018 00:08:00:984     8251      
117       DUMMY60          96 DD 00 0A 20 3C A6 E4 B8 3F 00 60 00 0E 06 BD 00 00 00 00 00 00 40 0F                                           2018     652523583     04/29/2018 00:08:00:984     8252      
118       DUMMY60          40 0F 00 0A 20 3D A6 E4 B8 3F 00 60 00 0F 06 BD 00 00 00 00 00 00 0D 2C                                           2018     652523583     04/29/2018 00:08:00:984     8253      
119       DUMMY60          0D 2C 00 0A 20 3E A6 E4 B8 3F 00 60 00 10 06 BD 00 00 00 00 00 00 D5 40                                           2018     652523583     04/29/2018 00:08:00:984     8254      
120       DUMMY60          D5 40 00 0A 20 3F A6 E4 B8 3F 00 60 00 11 06 BD 00 00 00 00 00 00 1C AB                                           2018     652523583     04/29/2018 00:08:00:984     8255      
