PACKET INFORMATION OF SPOT_8
Report Taken on : 30/Apr/18 09:37:21
From: 29/Apr/18  00:00:00
To: 29/Apr/18  23:59:59 
SlNo      PKT.TYPE         PACKET                                                                                                            YEAR     LTIME         DATE&TIME                   SEQNO     
74        DUMMY60          F0 74 00 08 0F 7E A6 E4 8B 3F 00 60 00 15 0E 0A 00 00 00 00 00 00 D7 50                                           2018     652512063     04/29/2018 00:05:00:984     3966      
75        DUMMY60          D7 50 00 08 0F 7F A6 E4 8B 3F 00 60 00 16 0E 0A 00 00 00 00 00 00 FB 72                                           2018     652512063     04/29/2018 00:05:00:984     3967      
76        DUMMY60          FB 72 00 08 0F 80 A6 E4 8B 3F 00 60 00 17 0E 0A 00 00 00 00 00 00 6A D9                                           2018     652512063     04/29/2018 00:05:00:984     3968      
77        DUMMY60          6A D9 00 08 0F 81 A6 E4 8B 3F 00 60 00 18 0E 0A 00 00 00 00 00 00 12 7E                                           2018     652512063     04/29/2018 00:05:00:984     3969      
78        DUMMY60          12 7E 00 08 0F 82 A6 E4 8B 3F 00 60 00 19 0E 0A 00 00 00 00 00 00 A6 BE                                           2018     652512063     04/29/2018 00:05:00:984     3970      
79        DUMMY60          A6 BE 00 08 0F 83 A6 E4 8B 7F 00 60 00 01 0E 07 00 00 00 00 00 00 9B 22                                           2018     652512127     04/29/2018 00:05:01:984     3971      
80        TIMEPACKET       9B 22 00 08 0F 84 A6 E4 9A 7F 00 05 00 00 00 00 00 00 00 00 00 00 0C F0                                           2018     652515967     04/29/2018 00:06:01:984     3972      
81        DUMMY60          0C F0 00 08 0F 85 A6 E4 A9 3F 00 60 00 02 0E 0A 00 00 00 00 00 00 52 A0                                           2018     652519743     04/29/2018 00:07:00:984     3973      
82        DUMMY60          52 A0 00 08 0F 86 A6 E4 A9 3F 00 60 00 03 0E 0A 00 00 00 00 00 00 57 50                                           2018     652519743     04/29/2018 00:07:00:984     3974      
83        DUMMY60          57 50 00 08 0F 87 A6 E4 A9 3F 00 60 00 04 0E 0A 00 00 00 00 00 00 92 6C                                           2018     652519743     04/29/2018 00:07:00:984     3975      
